Time (s),Airflow (MAF) (g/s),Load (MAF) (g/rev),Manifold Air Pressure - Filtered (kPa),Mass Air Flow (g/s),Boost Target (kPa),Wastegate Duty Cycle (%),Air/Fuel Sensor #1 (λ),Injector Pulse Width (ms),Fuel - Base Multiplier,Power Mode - Fuel Ratio Target (λ),Fuel Trim - Long Term (%),Fuel Trim - Short Term (%),Coolant Temperature (°C),Intake Air Temperature (°C),Manifold Absolute Pressure (kPa),Engine Speed (rpm),Vehicle Speed (km/h),System Voltage (V),Ignition Advance (°),Ignition Advance - Base (°BTDC),Ignition Advance Multiplier,Ignition Advance - Fine Learn (°),Knock Retard (°),Throttle Position (%),Mass Air Flow Voltage (V),Fuel - Acceleration Enrich
734.691,3.47,0.24,34.5,3.47,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-7.03,91,37,35.0,852,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
734.769,3.48,0.25,34.1,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-5.47,91,37,34.0,847,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
734.846,3.47,0.25,34.8,3.45,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-5.47,91,37,35.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
734.926,3.46,0.25,36.1,3.46,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.03,91,37,34.0,834,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
735.006,3.46,0.25,35.9,3.47,88.5,0.0,0.969,1.79,0.625,1.000,0.00,-5.47,91,37,35.0,829,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
735.083,3.47,0.25,35.5,3.48,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,838,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
735.160,3.47,0.25,34.5,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
735.239,3.47,0.25,34.5,3.46,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,91,37,35.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
735.316,3.47,0.25,35.2,3.45,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,834,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
735.394,3.45,0.25,36.5,3.46,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,837,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
735.472,3.45,0.25,35.9,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,91,37,35.0,834,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
735.550,3.47,0.25,35.2,3.48,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,91,37,34.0,845,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
735.627,3.48,0.25,34.1,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,91,37,36.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
735.706,3.47,0.25,34.1,3.46,88.5,0.0,0.977,1.54,0.625,1.000,0.00,-6.25,91,37,34.0,834,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
735.784,3.47,0.25,36.1,3.46,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,91,37,35.0,835,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
735.862,3.46,0.25,36.5,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,91,37,36.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
735.939,3.47,0.25,35.5,3.49,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
736.016,3.48,0.25,34.8,3.49,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-7.81,91,37,35.0,822,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
736.095,3.49,0.25,34.5,3.48,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,91,37,35.0,826,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
736.175,3.48,0.25,34.8,3.46,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.81,91,37,35.0,826,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
736.252,3.47,0.25,35.2,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-6.25,91,37,36.0,837,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
736.329,3.45,0.25,36.8,3.45,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,836,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
736.408,3.45,0.25,35.9,3.47,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-6.25,91,37,35.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
736.486,3.47,0.25,35.2,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,91,37,36.0,833,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
736.564,3.47,0.25,34.1,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
736.642,3.47,0.25,34.5,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,91,37,35.0,845,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
736.719,3.45,0.25,36.5,3.45,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
736.797,3.45,0.25,36.1,3.47,88.5,0.0,1.023,1.54,0.625,1.000,0.00,-6.25,91,37,34.0,840,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
736.876,3.46,0.25,34.8,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,91,37,35.0,838,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
736.953,3.48,0.25,34.5,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,845,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
737.030,3.48,0.25,34.1,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,91,37,35.0,834,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
737.109,3.47,0.25,34.8,3.46,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-6.25,91,37,34.0,836,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
737.186,3.46,0.25,36.5,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,833,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
737.263,3.46,0.25,35.9,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,91,37,36.0,841,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
737.341,3.47,0.25,34.5,3.49,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
737.419,3.49,0.25,34.1,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,91,37,35.0,834,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
737.498,3.47,0.25,34.5,3.46,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,91,37,36.0,842,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
737.577,3.47,0.25,35.5,3.46,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
737.655,3.46,0.25,36.1,3.47,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-6.25,91,37,35.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
737.733,3.47,0.25,35.2,3.49,88.5,0.0,1.000,1.54,0.625,1.000,0.00,-7.81,91,37,34.0,838,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
737.812,3.49,0.25,34.1,3.49,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,838,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
737.889,3.49,0.25,34.1,3.47,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.81,91,37,35.0,831,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
737.967,3.47,0.25,35.2,3.46,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-6.25,91,37,34.0,836,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
738.045,3.46,0.25,36.5,3.46,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,832,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
738.123,3.46,0.25,35.9,3.47,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
738.200,3.47,0.25,35.5,3.49,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,826,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
738.279,3.48,0.25,34.5,3.48,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,91,37,36.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
738.357,3.49,0.25,34.5,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,824,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
738.436,3.47,0.25,34.8,3.46,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,91,37,34.0,822,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
738.513,3.46,0.25,35.5,3.45,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,91,37,34.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
738.591,3.45,0.25,36.5,3.46,88.5,0.0,1.000,1.54,0.625,1.000,0.00,-7.81,91,37,34.0,834,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
738.670,3.45,0.25,35.9,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,91,38,36.0,845,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
738.748,3.47,0.24,34.8,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-6.25,91,38,34.0,841,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
738.825,3.48,0.25,34.1,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-6.25,91,38,35.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
738.903,3.47,0.25,34.8,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,91,38,36.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
738.981,3.46,0.25,36.5,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,91,38,34.0,845,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
739.060,3.46,0.25,35.5,3.48,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,91,38,35.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
739.140,3.47,0.25,34.8,3.48,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,91,38,36.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
739.218,3.48,0.25,34.1,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,91,38,34.0,770,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
739.294,3.48,0.25,34.5,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,91,38,36.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
739.373,3.47,0.25,35.5,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,91,38,34.0,841,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
739.451,3.46,0.25,36.5,3.47,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-7.81,91,38,34.0,844,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
739.529,3.46,0.24,35.2,3.48,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-6.25,91,38,34.0,852,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
739.606,3.48,0.24,34.1,3.48,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,91,38,33.0,850,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
739.683,3.48,0.25,33.9,3.46,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-6.25,91,38,35.0,851,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
739.761,3.47,0.25,34.8,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,91,38,34.0,838,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
739.839,3.45,0.25,36.5,3.46,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,91,38,34.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
739.916,3.46,0.25,35.5,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-6.25,91,38,35.0,843,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
739.995,3.48,0.25,34.5,3.48,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,91,38,34.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
740.072,3.48,0.25,34.1,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-6.25,91,38,35.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
740.150,3.47,0.25,34.8,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,91,38,35.0,834,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
740.229,3.46,0.25,36.5,3.46,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,91,38,34.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
740.307,3.46,0.25,35.5,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,91,38,35.0,837,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
740.385,3.47,0.25,35.2,3.49,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,91,38,36.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
740.462,3.48,0.25,34.1,3.48,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-5.47,91,38,34.0,822,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
740.541,3.49,0.25,34.1,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-5.47,91,38,35.0,824,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
740.621,3.47,0.25,34.8,3.46,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-5.47,91,38,34.0,818,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
740.698,3.46,0.25,35.9,3.45,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-5.47,91,38,35.0,826,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
740.775,3.45,0.25,36.8,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-5.47,91,38,34.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
740.853,3.46,0.25,35.9,3.48,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.03,91,38,34.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
740.930,3.47,0.25,34.8,3.48,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-5.47,91,38,34.0,836,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
741.008,3.48,0.25,34.1,3.47,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.03,91,38,34.0,843,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
741.086,3.47,0.25,34.8,3.45,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.03,92,38,34.0,849,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
741.163,3.46,0.24,36.5,3.46,88.5,0.0,0.984,1.54,0.625,1.000,0.00,-5.47,92,38,35.0,847,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
741.242,3.46,0.24,35.5,3.48,88.5,0.0,1.031,1.79,0.625,1.000,0.00,-7.03,92,38,34.0,850,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
741.319,3.47,0.24,34.1,3.48,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-5.47,92,38,35.0,845,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
741.396,3.48,0.25,34.1,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-5.47,92,38,35.0,848,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
741.474,3.47,0.25,34.1,3.45,88.5,0.0,1.000,1.54,0.625,1.000,0.00,-7.03,92,38,34.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
741.552,3.45,0.24,36.1,3.46,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.03,92,38,35.0,850,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
741.631,3.45,0.25,35.5,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-7.03,92,38,34.0,836,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
741.708,3.47,0.25,34.5,3.48,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.03,92,38,34.0,842,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
741.787,3.48,0.25,34.1,3.47,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-5.47,92,38,35.0,845,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
741.864,3.47,0.25,34.5,3.45,88.5,0.0,1.008,1.54,0.625,1.000,0.00,-5.47,92,38,34.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
741.942,3.46,0.25,35.9,3.45,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.03,92,38,34.0,835,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
742.020,3.45,0.25,36.1,3.47,88.5,0.0,0.969,1.79,0.625,1.000,0.00,-5.47,92,38,34.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
742.097,3.46,0.25,35.5,3.47,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.03,92,38,34.0,836,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
742.175,3.47,0.25,34.8,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-5.47,92,38,35.0,833,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
742.253,3.47,0.25,34.1,3.45,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-5.47,92,38,34.0,838,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
742.333,3.47,0.25,34.5,3.44,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.03,92,38,34.0,833,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
742.411,3.45,0.25,36.5,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,92,38,34.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
742.489,3.45,0.25,35.9,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-5.47,92,38,34.0,836,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
742.566,3.47,0.25,35.2,3.48,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,92,38,36.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
742.644,3.48,0.25,34.1,3.47,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,92,38,35.0,848,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
742.725,3.47,0.25,34.1,3.45,88.5,0.0,0.977,1.54,0.625,1.000,0.00,-6.25,92,38,35.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
742.803,3.45,0.24,36.5,3.45,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,92,38,35.0,850,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
742.880,3.45,0.24,36.1,3.47,88.5,0.0,0.969,1.79,0.625,1.000,0.00,-6.25,92,38,34.0,846,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
742.959,3.47,0.24,34.5,3.48,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-7.81,92,38,34.0,851,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
743.036,3.49,0.24,34.1,3.47,88.5,0.0,0.977,1.54,0.625,1.000,0.00,-7.81,92,38,35.0,838,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
743.114,3.48,0.25,34.1,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,92,38,33.0,839,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
743.192,3.47,0.25,35.2,3.46,88.5,0.0,0.984,1.79,0.625,1.000,0.00,-7.81,92,38,34.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
743.270,3.46,0.25,36.5,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,828,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
743.348,3.46,0.25,35.9,3.48,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,820,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
743.427,3.47,0.25,34.8,3.48,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,828,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
743.504,3.48,0.25,34.8,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,772,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
743.582,3.47,0.25,34.5,3.46,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,92,39,36.0,890,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
743.660,3.47,0.25,34.8,3.45,88.5,0.0,1.023,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,831,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
743.737,3.45,0.25,36.8,3.45,88.5,0.0,0.977,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,827,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
743.816,3.44,0.25,36.5,3.47,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,92,39,35.0,832,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
743.894,3.46,0.25,35.2,3.47,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,830,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
743.971,3.47,0.25,34.8,3.47,88.5,0.0,1.016,1.54,0.625,1.000,0.00,-6.25,92,39,36.0,838,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
744.049,3.47,0.25,34.8,3.46,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,92,39,35.0,895,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
744.126,3.47,0.25,34.5,3.45,88.5,0.0,1.023,1.54,0.625,1.000,0.00,-7.81,92,39,35.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
744.204,3.45,0.25,36.5,3.45,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.81,92,39,36.0,840,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
744.282,3.45,0.24,35.9,3.47,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-6.25,92,39,34.0,854,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
744.362,3.47,0.24,34.1,3.48,88.5,0.0,1.023,1.54,0.625,1.000,0.00,-7.81,92,39,35.0,852,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
744.440,3.48,0.24,33.9,3.47,88.5,0.0,0.992,1.54,0.625,1.000,0.00,-6.25,92,39,35.0,844,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
744.517,3.47,0.25,34.8,3.46,88.5,0.0,1.023,1.54,0.625,1.000,0.00,-7.81,92,39,34.0,840,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
744.595,3.46,0.25,36.1,3.46,88.5,0.0,0.984,1.54,0.625,1.000,0.00,-7.81,92,39,35.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
744.673,3.46,0.25,35.9,3.47,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,834,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
744.751,3.47,0.25,35.5,3.49,88.5,0.0,1.000,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,825,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.24,0.000
744.829,3.48,0.25,34.5,3.48,88.5,0.0,1.008,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.28,0.000
744.906,3.48,0.25,34.1,3.47,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,822,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
744.984,3.47,0.25,34.8,3.46,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-6.25,92,39,35.0,830,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.32,0.000
745.062,3.46,0.25,35.5,3.45,88.5,0.0,1.016,1.79,0.625,1.000,0.00,-7.81,92,39,34.0,834,0,13.60,12.0,48.0,0.88,0.0,0.0,0.00,1.30,0.000
745.141,3.45,0.25,36.5,3.46,88.5,0.0,0.992,1.79,0.625,1.000,0.00,-6.25,92,39,34.0,841,0,13.68,12.0,48.0,0.88,0.0,0.0,0.00,1.26,0.000
