Time (s),Airflow (MAF) (g/s),Load (MAF) (g/rev),Manifold Air Pressure - Filtered (kPa),Mass Air Flow (g/s),Boost Target (kPa),Wastegate Duty Cycle (%),Air/Fuel Sensor #1 (λ),Injector Pulse Width (ms),Fuel - Base Multiplier,Power Mode - Fuel Ratio Target (λ),Fuel Trim - Long Term (%),Fuel Trim - Short Term (%),Coolant Temperature (°C),Intake Air Temperature (°C),Manifold Absolute Pressure (kPa),Engine Speed (rpm),Vehicle Speed (km/h),System Voltage (V),Ignition Advance (°),Ignition Advance - Base (°BTDC),Ignition Advance Multiplier,Ignition Advance - Fine Learn (°),Knock Retard (°),Throttle Position (%),Mass Air Flow Voltage (V),Fuel - Acceleration Enrich
365.653,25.59,0.56,61.3,25.58,110.9,14.1,0.992,3.07,0.695,1.000,0.00,-0.78,84,11,65.0,2735,62,14.24,40.0,40.0,0.50,0.0,0.0,10.55,2.32,0.000
365.731,25.32,0.56,59.6,25.39,110.9,14.1,1.000,2.82,0.695,1.000,0.00,-3.91,84,11,62.0,2726,62,14.16,40.0,40.0,0.50,0.0,0.0,10.16,2.30,0.000
365.808,25.28,0.55,59.3,25.29,110.9,13.7,0.977,3.07,0.695,1.000,0.00,-3.91,84,11,64.0,2737,62,14.16,40.0,40.0,0.50,0.0,0.0,9.77,2.30,0.000
365.886,24.84,0.55,62.0,24.59,109.9,13.7,0.969,2.82,0.703,1.000,0.00,-4.69,84,11,62.0,2731,62,14.16,40.0,40.0,0.50,0.0,0.0,8.98,2.24,0.000
365.964,23.42,0.51,59.3,23.46,109.9,13.7,0.992,2.82,0.703,1.000,0.00,-5.47,84,11,56.0,2742,62,14.24,40.0,40.0,0.50,0.0,0.0,7.81,2.20,0.000
366.043,22.15,0.49,57.2,21.93,107.7,12.5,0.945,2.56,0.703,1.000,0.00,-7.03,84,11,51.0,2741,62,14.16,40.0,40.0,0.50,0.0,0.0,6.64,2.08,0.000
366.121,19.79,0.44,53.9,19.74,106.7,12.1,0.969,2.30,0.703,1.000,0.00,-7.81,84,11,50.0,2738,62,14.16,40.0,40.0,0.50,0.0,0.0,6.64,2.02,0.000
366.200,18.72,0.41,47.9,18.65,106.7,12.1,0.930,2.30,0.703,1.000,0.00,-8.59,84,11,46.0,2748,62,14.16,40.0,40.0,0.50,0.0,0.0,6.25,2.08,0.000
366.277,18.42,0.40,46.9,18.44,106.7,11.7,0.906,2.30,0.703,1.000,0.00,-9.38,84,11,49.0,2740,62,14.16,40.0,40.0,0.50,0.0,0.0,5.86,2.02,0.000
366.355,17.74,0.39,44.1,17.66,106.7,11.7,0.906,2.05,0.703,1.000,0.00,-10.16,84,11,48.0,2743,62,14.16,40.0,40.0,0.50,0.0,0.0,5.86,2.02,0.000
366.434,17.19,0.37,43.2,17.16,105.6,11.3,0.914,2.05,0.703,1.000,0.00,-10.94,84,11,43.0,2740,62,14.24,40.0,40.0,0.50,0.0,0.0,5.86,1.98,0.000
366.512,16.86,0.37,45.2,16.83,105.6,11.7,0.930,2.05,0.703,1.000,0.00,-11.72,84,11,44.0,2747,64,14.16,40.0,40.0,0.50,0.0,0.0,5.86,2.00,0.000
366.590,16.73,0.36,44.1,16.70,105.6,11.7,0.938,2.05,0.703,1.000,0.00,-12.50,84,11,44.0,2745,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
366.668,16.44,0.36,44.1,16.40,105.6,11.3,0.945,2.05,0.703,1.000,0.00,-13.28,84,11,41.0,2743,64,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
366.746,16.35,0.36,44.5,16.34,105.6,11.3,0.922,2.05,0.703,1.000,0.00,-14.06,84,11,40.0,2747,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
366.824,16.11,0.35,40.8,16.12,105.6,11.3,0.961,2.05,0.703,1.000,0.00,-14.84,84,11,40.0,2729,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
366.902,16.09,0.35,40.8,16.09,105.6,11.3,0.945,2.05,0.703,1.000,0.00,-15.62,84,11,40.0,2749,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
366.982,16.09,0.35,40.1,16.11,105.6,11.3,0.992,2.05,0.703,1.000,0.00,-13.28,84,11,41.0,2735,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
367.060,16.09,0.35,39.9,16.12,105.6,11.3,0.992,2.05,0.703,1.000,0.00,-17.19,84,11,42.0,2754,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
367.137,15.95,0.35,42.5,15.92,105.6,11.3,0.953,2.05,0.703,1.000,0.00,-17.97,84,11,40.0,2725,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
367.215,16.05,0.35,42.5,16.09,105.6,11.3,1.008,2.05,0.703,1.000,0.00,-13.28,84,11,41.0,2739,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
367.293,15.89,0.35,42.5,15.92,105.6,11.3,1.008,2.05,0.703,1.000,0.00,-12.50,84,11,42.0,2740,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
367.371,16.04,0.35,43.2,16.04,105.6,11.3,1.000,2.05,0.703,1.000,0.00,-11.72,84,11,39.0,2732,64,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
367.449,15.94,0.35,40.1,15.92,105.6,11.3,0.977,2.05,0.703,1.000,0.00,-10.16,84,11,39.0,2743,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
367.528,15.82,0.35,40.1,15.84,105.6,11.3,1.000,2.05,0.703,1.000,0.00,-8.59,84,11,40.0,2734,64,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
367.606,15.95,0.35,39.2,15.90,105.6,11.3,0.961,2.05,0.703,1.000,0.00,-11.72,84,11,39.0,2738,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
367.684,15.93,0.35,39.5,15.89,105.6,11.3,0.984,2.05,0.703,1.000,0.00,-12.50,84,11,39.0,2738,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
367.761,15.82,0.35,41.9,15.85,105.6,11.3,0.945,2.05,0.703,1.000,0.00,-13.28,84,11,41.0,2744,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
367.839,15.95,0.35,40.5,15.85,105.6,11.3,0.930,2.05,0.703,1.000,0.00,-14.06,84,11,41.0,2739,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
367.916,15.80,0.34,42.5,15.80,105.6,11.3,0.977,2.05,0.703,1.000,0.00,-14.84,84,11,39.0,2733,64,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
367.994,15.72,0.34,42.5,15.70,105.6,11.3,0.945,2.05,0.703,1.000,0.00,-15.62,84,11,40.0,2742,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.071,15.61,0.34,39.9,15.59,105.6,11.3,0.977,1.79,0.703,1.000,0.00,-15.62,84,11,40.0,2721,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.149,15.56,0.34,41.2,15.57,105.6,11.3,0.961,1.79,0.703,1.000,0.00,-16.41,84,11,39.0,2742,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
368.228,15.76,0.34,38.8,15.80,105.6,11.3,0.977,2.05,0.703,1.000,0.00,-13.28,84,11,41.0,2744,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.307,15.74,0.34,38.5,15.68,105.6,11.3,0.977,2.05,0.703,1.000,0.00,-12.50,84,11,40.0,2737,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
368.384,15.65,0.34,40.1,15.66,105.6,11.3,1.008,2.05,0.703,1.000,0.00,-10.94,84,11,38.0,2729,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.462,15.67,0.34,39.5,15.67,105.6,11.3,0.984,2.05,0.703,1.000,0.00,-10.16,84,11,39.0,2737,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.540,15.64,0.34,41.9,15.58,105.6,11.3,1.000,2.05,0.703,1.000,0.00,-9.38,84,11,40.0,2725,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
368.619,15.66,0.34,41.5,15.67,105.6,11.3,0.992,2.05,0.703,1.000,0.00,-11.72,84,11,38.0,2734,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.697,15.67,0.34,41.5,15.65,105.6,11.3,0.938,2.05,0.703,1.000,0.00,-12.50,84,11,38.0,2731,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.775,15.67,0.34,38.8,15.77,105.6,11.3,0.961,2.05,0.703,1.000,0.00,-13.28,84,11,40.0,2738,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.853,15.86,0.35,39.5,15.79,105.6,11.3,0.930,2.05,0.703,1.000,0.00,-14.06,84,11,41.0,2734,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
368.931,15.83,0.35,38.8,15.89,105.6,11.3,0.969,2.05,0.703,1.000,0.00,-14.84,84,11,40.0,2719,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
369.008,15.66,0.34,38.5,15.63,105.6,11.7,0.953,2.05,0.703,1.000,0.00,-15.62,84,11,40.0,2734,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
369.086,15.66,0.34,41.2,15.72,105.6,11.7,0.977,1.79,0.703,1.000,0.00,-16.41,84,11,41.0,2734,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
369.164,15.69,0.34,39.9,15.60,105.6,11.3,0.953,1.79,0.703,1.000,0.00,-17.19,84,11,38.0,2724,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
369.242,15.70,0.34,42.1,15.68,105.6,11.7,0.984,1.79,0.703,1.000,0.00,-17.97,84,11,38.0,2725,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
369.320,15.82,0.35,41.2,15.85,105.6,11.7,1.008,2.05,0.703,1.000,0.00,-14.06,84,11,40.0,2728,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
369.397,15.89,0.35,40.8,15.85,105.6,11.3,1.008,2.05,0.703,1.000,0.00,-13.28,84,11,39.0,2731,64,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
369.475,15.73,0.34,41.9,15.76,105.6,11.3,1.008,2.05,0.703,1.000,0.00,-12.50,84,11,38.0,2732,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
369.553,15.66,0.34,39.2,15.64,105.6,11.3,0.984,2.05,0.703,1.000,0.00,-10.94,84,11,39.0,2724,64,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
369.631,15.58,0.34,39.5,15.63,105.6,11.3,1.000,2.05,0.703,1.000,0.00,-13.28,84,11,38.0,2728,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
369.709,15.71,0.34,38.5,15.70,105.6,11.3,0.961,2.05,0.703,1.000,0.00,-10.94,84,11,38.0,2727,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
369.788,15.70,0.34,38.8,15.76,105.6,11.7,0.992,2.05,0.703,1.000,0.00,-14.06,84,11,38.0,2726,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
369.865,15.74,0.34,39.9,15.62,105.6,11.3,0.961,2.05,0.703,1.000,0.00,-14.84,84,11,41.0,2720,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
369.944,15.67,0.34,38.5,15.74,105.6,11.3,0.977,1.79,0.703,1.000,0.00,-15.62,84,11,41.0,2726,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
370.022,15.67,0.34,41.2,15.68,105.6,11.3,0.969,1.79,0.703,1.000,0.00,-16.41,84,11,40.0,2727,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
370.101,15.73,0.34,40.8,15.67,105.6,11.7,1.000,2.05,0.703,1.000,0.00,-13.28,84,11,40.0,2726,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
370.179,15.66,0.34,42.1,15.68,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-12.50,84,11,39.0,2723,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
370.257,15.79,0.34,41.5,15.76,105.6,11.3,0.977,2.05,0.703,1.000,0.00,-11.72,84,11,38.0,2733,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
370.335,15.63,0.34,40.1,15.65,105.6,11.7,1.000,2.05,0.703,1.000,0.00,-14.06,84,11,41.0,2717,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
370.414,15.69,0.34,41.5,15.69,105.6,11.7,0.969,2.05,0.703,1.000,0.00,-13.28,84,11,40.0,2728,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
370.492,15.63,0.34,39.2,15.70,105.6,11.3,0.992,2.05,0.703,1.000,0.00,-13.28,84,11,40.0,2714,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
370.571,15.61,0.34,39.9,15.60,105.6,11.7,0.945,2.05,0.703,1.000,0.00,-14.06,84,11,38.0,2715,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
370.650,15.47,0.34,38.5,15.51,105.6,11.7,0.945,2.05,0.703,1.000,0.00,-14.84,84,11,38.0,2710,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
370.729,15.56,0.34,39.2,15.54,105.6,11.7,0.953,2.05,0.703,1.000,0.00,-15.62,84,11,39.0,2708,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
370.805,15.56,0.34,38.5,15.62,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-16.41,84,11,39.0,2704,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.92,0.000
370.883,15.60,0.34,38.8,15.57,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-17.19,84,11,38.0,2710,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
370.960,15.50,0.34,38.1,15.55,105.6,11.7,0.992,1.79,0.703,1.000,0.00,-17.19,84,11,37.0,2701,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
371.039,15.51,0.34,38.5,15.52,105.6,11.7,1.000,2.05,0.703,1.000,0.00,-14.06,84,11,38.0,2708,64,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
371.116,15.53,0.34,39.5,15.57,105.6,11.7,0.984,2.05,0.703,1.000,0.00,-13.28,84,11,38.0,2693,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
371.194,15.65,0.35,38.5,15.62,105.6,11.7,1.016,2.05,0.703,1.000,0.00,-12.50,84,11,39.0,2702,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
371.271,15.52,0.34,39.9,15.54,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-11.72,84,11,39.0,2706,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
371.351,15.52,0.34,38.5,15.52,105.6,11.7,1.016,2.05,0.703,1.000,0.00,-10.94,84,11,38.0,2701,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
371.428,15.57,0.35,41.2,15.60,105.6,11.7,0.984,2.05,0.703,1.000,0.00,-13.28,84,11,39.0,2699,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
371.506,15.62,0.35,38.5,15.63,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-10.94,84,11,38.0,2696,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
371.584,15.64,0.35,41.2,15.70,105.6,11.7,0.969,2.05,0.703,1.000,0.00,-14.84,84,11,38.0,2692,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
371.662,15.63,0.35,38.5,15.61,105.6,11.7,0.969,2.05,0.703,1.000,0.00,-15.62,84,11,38.0,2697,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.98,0.000
371.740,15.59,0.35,41.2,15.61,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-15.62,84,11,38.0,2682,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
371.817,15.64,0.35,38.5,15.57,105.6,11.7,0.961,2.05,0.703,1.000,0.00,-16.41,84,11,39.0,2681,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
371.897,15.63,0.35,40.1,15.65,105.6,11.7,0.992,2.05,0.703,1.000,0.00,-16.41,84,11,40.0,2682,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.92,0.000
371.974,15.58,0.35,38.5,15.56,105.6,11.7,0.969,2.05,0.703,1.000,0.00,-14.06,84,11,38.0,2625,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
372.051,15.53,0.35,39.9,15.57,105.6,11.7,1.000,2.05,0.703,1.000,0.00,-16.41,84,11,38.0,2689,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
372.131,15.60,0.35,38.5,15.56,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-13.28,84,11,40.0,2672,62,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
372.208,15.40,0.35,38.5,15.43,105.6,11.7,0.992,2.05,0.703,1.000,0.00,-12.50,84,11,41.0,2673,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
372.285,15.52,0.35,38.8,15.50,105.6,11.7,1.008,2.05,0.703,1.000,0.00,-10.94,84,11,39.0,2676,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
372.363,15.31,0.34,38.8,15.34,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-10.16,84,11,40.0,2656,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
372.441,15.47,0.35,39.9,15.44,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-12.50,84,11,41.0,2678,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.92,0.000
372.520,15.32,0.34,38.8,15.35,105.6,11.7,0.969,2.05,0.703,1.000,0.00,-13.28,84,11,39.0,2651,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
372.597,15.47,0.35,41.5,15.46,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-14.06,84,11,38.0,2663,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.92,0.000
372.676,15.34,0.34,40.1,15.40,105.6,11.7,0.953,2.05,0.703,1.000,0.00,-14.84,84,11,40.0,2648,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
372.753,15.47,0.35,42.1,15.46,105.6,11.7,0.977,2.05,0.703,1.000,0.00,-15.62,84,11,38.0,2658,60,14.24,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
372.831,15.41,0.35,42.5,15.37,105.6,11.7,0.969,2.05,0.703,1.000,0.00,-16.41,84,11,39.0,2653,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
372.909,15.49,0.35,40.1,15.46,105.6,11.7,0.961,2.05,0.703,1.000,0.00,-16.41,84,11,41.0,2639,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
372.987,15.43,0.35,40.8,15.40,105.6,12.1,1.008,2.05,0.703,1.000,0.00,-14.06,84,11,40.0,2647,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
373.065,15.37,0.35,38.8,15.38,105.6,12.1,0.977,2.05,0.703,1.000,0.00,-12.50,84,11,40.0,2636,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
373.143,15.39,0.35,39.2,15.35,105.6,12.1,0.992,2.05,0.703,1.000,0.00,-11.72,84,11,40.0,2640,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
373.222,15.45,0.35,40.8,15.49,105.6,12.1,0.977,2.05,0.703,1.000,0.00,-10.16,84,11,38.0,2640,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
373.300,15.42,0.35,40.8,15.36,105.6,12.1,0.992,2.05,0.703,1.000,0.00,-10.16,84,11,39.0,2565,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
373.378,15.50,0.35,41.5,15.49,105.6,12.1,0.984,2.05,0.703,1.000,0.00,-13.28,84,11,38.0,2636,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
373.456,15.38,0.35,41.9,15.40,105.6,12.1,0.969,2.05,0.703,1.000,0.00,-13.28,84,11,39.0,2621,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
373.534,15.40,0.35,38.8,15.36,105.6,12.1,0.953,2.05,0.703,1.000,0.00,-14.06,84,11,40.0,2627,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
373.613,15.41,0.35,39.2,15.44,105.6,12.1,0.977,2.05,0.703,1.000,0.00,-14.84,84,11,38.0,2616,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.94,0.000
373.690,15.55,0.35,41.5,15.50,105.6,12.1,0.961,2.05,0.703,1.000,0.00,-15.62,85,11,39.0,2633,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
373.768,15.47,0.35,40.8,15.41,105.6,12.1,0.961,2.05,0.703,1.000,0.00,-16.41,85,11,38.0,2612,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
373.846,15.47,0.35,41.9,15.48,105.6,12.1,1.000,2.05,0.703,1.000,0.00,-16.41,85,11,40.0,2618,60,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
373.924,15.53,0.35,41.5,15.50,105.6,12.1,0.969,2.05,0.703,1.000,0.00,-12.50,85,11,40.0,2614,62,14.16,40.0,40.0,0.50,0.0,0.0,5.47,1.96,0.000
374.003,15.44,0.35,39.5,15.47,105.6,12.1,1.016,2.05,0.703,1.000,0.00,-11.72,85,11,39.0,2610,62,14.24,40.0,40.0,0.50,0.0,0.0,5.86,1.94,0.000
374.081,15.59,0.36,39.9,15.57,105.6,12.1,0.984,2.05,0.703,1.000,0.00,-10.94,85,11,38.0,2616,62,14.24,40.0,40.0,0.50,0.0,0.0,5.86,1.96,0.000
374.160,15.59,0.36,43.5,15.65,105.6,12.1,0.977,2.05,0.703,1.000,0.00,-14.06,85,11,39.0,2603,62,14.16,40.0,40.0,0.50,0.0,0.0,5.86,1.98,0.000
374.237,15.74,0.36,43.5,15.76,105.6,12.5,0.984,2.05,0.703,1.000,0.00,-13.28,85,11,41.0,2600,62,14.24,40.0,39.0,0.50,0.0,0.0,5.86,1.98,0.000
374.316,15.98,0.37,40.1,15.95,105.6,12.5,0.992,2.05,0.703,1.000,0.00,-14.06,85,11,39.0,2607,60,14.16,40.0,40.0,0.50,0.0,0.0,5.86,1.96,0.000
374.393,15.89,0.37,40.8,15.95,105.6,12.5,0.977,2.05,0.703,1.000,0.00,-14.06,85,11,42.0,2601,60,14.16,39.0,40.0,0.50,0.0,0.0,6.64,2.00,0.000
374.472,16.58,0.38,45.2,16.61,106.7,12.5,0.984,2.05,0.703,1.000,0.00,-14.84,85,11,41.0,2608,60,14.16,40.0,40.0,0.50,0.0,0.0,6.64,2.02,0.000
374.550,16.98,0.39,46.5,17.01,106.7,12.9,0.984,2.05,0.703,1.000,0.00,-15.62,85,11,45.0,2597,60,14.16,38.0,39.0,0.50,0.0,0.0,7.81,2.10,0.000
374.628,18.05,0.42,45.2,18.23,106.7,12.9,0.969,2.30,0.703,1.000,0.00,-11.72,85,11,44.0,2597,58,14.16,37.0,39.0,0.50,0.0,0.0,7.81,2.12,0.000
374.707,18.87,0.43,46.5,18.88,107.7,13.7,1.016,2.30,0.703,1.000,0.00,-10.16,85,11,48.0,2598,58,14.16,37.0,39.0,0.50,0.0,0.0,8.20,2.12,0.000
374.784,19.38,0.45,51.2,19.52,108.8,14.1,1.016,2.30,0.703,1.000,0.00,-8.59,85,11,46.0,2595,58,14.16,37.0,39.0,0.50,0.0,0.0,8.20,2.12,0.000
374.861,19.63,0.45,53.6,19.66,108.8,14.1,1.031,2.56,0.703,1.000,0.00,-7.81,85,11,53.0,2602,58,14.16,38.0,40.0,0.50,0.0,0.0,8.59,2.12,0.000
374.940,19.79,0.45,49.2,19.72,108.8,14.5,1.031,2.56,0.703,1.000,0.00,-6.25,85,11,50.0,2592,58,14.16,37.0,39.0,0.50,0.0,0.0,8.59,2.12,0.000
375.018,19.92,0.46,49.6,20.02,108.8,14.5,1.023,2.56,0.703,1.000,0.00,-4.69,85,11,52.0,2599,60,14.16,37.0,39.0,0.50,0.0,0.0,8.59,2.14,0.000
375.096,20.22,0.46,53.9,20.17,108.8,14.5,1.039,2.56,0.703,1.000,0.00,-3.91,85,11,52.0,2605,60,14.16,37.0,40.0,0.50,0.0,0.0,8.59,2.16,0.000
375.173,20.25,0.47,54.3,20.28,108.8,14.5,0.992,2.56,0.703,1.000,0.00,-2.34,85,11,54.0,2604,60,14.16,40.0,39.0,0.50,0.0,0.0,8.59,2.18,0.000
375.251,20.37,0.47,50.5,20.40,108.8,14.5,0.984,2.56,0.703,1.000,0.00,-4.69,85,11,51.0,2598,60,14.16,39.0,40.0,0.50,0.0,0.0,8.59,2.10,0.000
375.329,20.38,0.47,50.5,20.41,108.8,14.5,1.008,2.56,0.703,1.000,0.00,-1.56,85,11,52.0,2607,60,14.16,40.0,40.0,0.50,0.0,0.0,8.59,2.18,0.000
375.410,20.62,0.47,53.9,20.72,108.8,14.5,0.977,2.56,0.703,1.000,0.00,-5.47,85,11,53.0,2605,60,14.16,40.0,40.0,0.50,0.0,0.0,8.59,2.18,0.000
375.487,20.75,0.48,54.5,20.72,108.8,14.5,0.945,2.56,0.703,1.000,0.00,-6.25,85,11,55.0,2612,60,14.16,40.0,40.0,0.50,0.0,0.0,8.59,2.16,0.000
375.565,20.75,0.48,53.2,20.78,108.8,14.5,0.984,2.56,0.703,1.000,0.00,-7.81,85,11,52.0,2610,60,14.16,40.0,40.0,0.50,0.0,0.0,8.59,2.18,0.000
375.642,20.89,0.48,52.5,20.84,108.8,14.5,0.953,2.56,0.703,1.000,0.00,-8.59,85,11,51.0,2611,60,14.16,40.0,40.0,0.50,0.0,0.0,8.98,2.18,0.000
375.720,20.90,0.48,52.9,20.86,108.8,14.5,0.961,2.56,0.703,1.000,0.00,-9.38,85,11,55.0,2608,60,14.16,40.0,40.0,0.50,0.0,0.0,8.98,2.14,0.000
375.800,20.82,0.48,53.2,20.86,109.9,14.5,1.000,2.56,0.703,1.000,0.00,-10.16,85,11,51.0,2613,60,14.16,40.0,40.0,0.50,0.0,0.0,8.98,2.20,0.000
375.878,21.01,0.48,55.2,20.94,109.9,14.5,0.984,2.56,0.703,1.000,0.00,-7.03,85,11,54.0,2605,60,14.16,40.0,40.0,0.50,0.0,0.0,8.98,2.18,0.000
375.955,21.01,0.48,55.6,21.10,109.9,14.5,1.016,2.56,0.703,1.000,0.00,-5.47,85,11,51.0,2616,60,14.24,40.0,40.0,0.50,0.0,0.0,8.98,2.14,0.000
